"","time","country","province","cum_confirm","cum_heal","cum_dead","suspected"
"3019",2020-03-20,"中国","山西",133,133,0,0
"3020",2020-03-20,"中国","内蒙古",75,74,1,0
"3021",2020-03-20,"中国","辽宁",126,122,2,0
"3022",2020-03-20,"中国","吉林",93,92,1,0
"3023",2020-03-20,"中国","黑龙江",484,463,13,0
"3024",2020-03-20,"中国","上海",380,326,3,0
"3025",2020-03-20,"中国","江苏",631,631,0,0
"3026",2020-03-20,"中国","浙江",1234,1219,1,0
"3027",2020-03-20,"中国","安徽",990,984,6,0
"3028",2020-03-20,"中国","福建",303,295,1,0
"3029",2020-03-20,"中国","江西",935,934,1,0
"3030",2020-03-20,"中国","山东",764,749,7,0
"3031",2020-03-20,"中国","河南",1273,1250,22,0
"3032",2020-03-20,"中国","湖北",67800,58942,3139,0
"3033",2020-03-20,"中国","湖南",1018,1014,4,0
"3034",2020-03-20,"中国","广东",1399,1325,8,0
"3035",2020-03-20,"中国","广西",254,250,2,0
"3036",2020-03-20,"中国","海南",168,161,6,0
"3037",2020-03-20,"中国","重庆",576,570,6,0
"3038",2020-03-20,"中国","四川",542,536,3,0
"3039",2020-03-20,"中国","贵州",146,144,2,0
"3040",2020-03-20,"中国","云南",176,172,2,0
"3041",2020-03-20,"中国","西藏",1,1,0,0
"3042",2020-03-20,"中国","陕西",247,237,3,0
"3043",2020-03-20,"中国","甘肃",134,113,2,0
"3044",2020-03-20,"中国","青海",18,18,0,0
"3045",2020-03-20,"中国","宁夏",75,75,0,0
"3046",2020-03-20,"中国","新疆",76,73,3,0
"3047",2020-03-20,"中国","台湾",135,28,2,0
"3048",2020-03-20,"中国","香港",256,98,4,0
"3049",2020-03-20,"中国","澳门",17,10,0,0
"3240",2020-03-21,"中国","北京",512,398,8,0
"3241",2020-03-21,"中国","天津",137,133,3,0
"3242",2020-03-21,"中国","河北",319,310,6,0
"3243",2020-03-21,"中国","山西",133,133,0,0
"3244",2020-03-21,"中国","内蒙古",75,74,1,0
"3245",2020-03-21,"中国","辽宁",126,122,2,0
"3246",2020-03-21,"中国","吉林",93,92,1,0
"3247",2020-03-21,"中国","黑龙江",484,465,13,0
"3248",2020-03-21,"中国","上海",394,327,4,0
"3249",2020-03-21,"中国","江苏",631,631,0,0
"3250",2020-03-21,"中国","浙江",1236,1219,1,0
"3251",2020-03-21,"中国","安徽",990,984,6,0
"3252",2020-03-21,"中国","福建",307,295,1,0
"3253",2020-03-21,"中国","江西",935,934,1,0
"3254",2020-03-21,"中国","山东",765,750,7,0
"3255",2020-03-21,"中国","河南",1273,1250,22,0
"3256",2020-03-21,"中国","湖北",67800,59432,3144,0
"3257",2020-03-21,"中国","湖南",1018,1014,4,0
"3258",2020-03-21,"中国","广东",1400,1325,8,0
"3259",2020-03-21,"中国","广西",254,250,2,0
"3260",2020-03-21,"中国","海南",168,161,6,0
"3261",2020-03-21,"中国","重庆",576,570,6,0
"3262",2020-03-21,"中国","四川",543,536,3,0
"3263",2020-03-21,"中国","贵州",146,144,2,0
"3264",2020-03-21,"中国","云南",176,172,2,0
"3265",2020-03-21,"中国","西藏",1,1,0,0
"3266",2020-03-21,"中国","陕西",248,239,3,0
"3267",2020-03-21,"中国","甘肃",134,113,2,0
"3268",2020-03-21,"中国","青海",18,18,0,0
"3269",2020-03-21,"中国","宁夏",75,75,0,0
"3270",2020-03-21,"中国","新疆",76,73,3,0
"3271",2020-03-21,"中国","台湾",153,28,2,0
"3272",2020-03-21,"中国","香港",273,100,4,0
"3273",2020-03-21,"中国","澳门",18,10,0,0
"3464",2020-03-22,"中国","北京",522,400,8,0
"3465",2020-03-22,"中国","天津",137,133,3,0
"3466",2020-03-22,"中国","河北",319,310,6,0
"3467",2020-03-22,"中国","山西",133,133,0,0
"3468",2020-03-22,"中国","内蒙古",75,74,1,0
"3469",2020-03-22,"中国","辽宁",127,124,2,0
"3470",2020-03-22,"中国","吉林",93,92,1,0
"3471",2020-03-22,"中国","黑龙江",484,465,13,0
"3472",2020-03-22,"中国","上海",404,328,4,0
"3473",2020-03-22,"中国","江苏",633,631,0,0
"3474",2020-03-22,"中国","浙江",1237,1219,1,0
"3475",2020-03-22,"中国","安徽",990,984,6,0
"3476",2020-03-22,"中国","福建",313,295,1,0
"3477",2020-03-22,"中国","江西",936,934,1,0
"3478",2020-03-22,"中国","山东",767,751,7,0
"3479",2020-03-22,"中国","河南",1274,1250,22,0
"3480",2020-03-22,"中国","湖北",67800,59879,3153,0
"3481",2020-03-22,"中国","湖南",1018,1014,4,0
"3482",2020-03-22,"中国","广东",1407,1329,8,0
"3483",2020-03-22,"中国","广西",254,250,2,0
"3484",2020-03-22,"中国","海南",168,161,6,0
"3485",2020-03-22,"中国","重庆",577,570,6,0
"3486",2020-03-22,"中国","四川",543,536,3,0
"3487",2020-03-22,"中国","贵州",146,144,2,0
"3488",2020-03-22,"中国","云南",176,172,2,0
"3489",2020-03-22,"中国","西藏",1,1,0,0
"3490",2020-03-22,"中国","陕西",248,239,3,0
"3491",2020-03-22,"中国","甘肃",136,114,2,0
"3492",2020-03-22,"中国","青海",18,18,0,0
"3493",2020-03-22,"中国","宁夏",75,75,0,0
"3494",2020-03-22,"中国","新疆",76,73,3,0
"3495",2020-03-22,"中国","台湾",169,28,2,0
"3496",2020-03-22,"中国","香港",317,100,4,0
"3497",2020-03-22,"中国","澳门",21,10,0,0
"3689",2020-03-23,"中国","北京",554,401,8,0
"3690",2020-03-23,"中国","天津",141,133,3,0
"3691",2020-03-23,"中国","河北",319,310,6,0
"3692",2020-03-23,"中国","山西",134,133,0,0
"3693",2020-03-23,"中国","内蒙古",75,74,1,0
"3694",2020-03-23,"中国","辽宁",127,124,2,0
"3695",2020-03-23,"中国","吉林",93,92,1,0
"3696",2020-03-23,"中国","黑龙江",484,468,13,0
"3697",2020-03-23,"中国","上海",414,329,4,0
"3698",2020-03-23,"中国","江苏",636,631,0,0
"3699",2020-03-23,"中国","浙江",1238,1221,1,0
"3700",2020-03-23,"中国","安徽",990,984,6,0
"3701",2020-03-23,"中国","福建",318,295,1,0
"3702",2020-03-23,"中国","江西",936,934,1,0
"3703",2020-03-23,"中国","山东",768,752,7,0
"3704",2020-03-23,"中国","河南",1274,1250,22,0
"3705",2020-03-23,"中国","湖北",67801,60323,3160,0
"3706",2020-03-23,"中国","湖南",1018,1014,4,0
"3707",2020-03-23,"中国","广东",1428,1333,8,0
"3708",2020-03-23,"中国","广西",254,250,2,0
"3709",2020-03-23,"中国","海南",168,161,6,0
"3710",2020-03-23,"中国","重庆",578,570,6,0
"3711",2020-03-23,"中国","四川",545,536,3,0
"3712",2020-03-23,"中国","贵州",146,144,2,0
"3713",2020-03-23,"中国","云南",176,172,2,0
"3714",2020-03-23,"中国","西藏",1,1,0,0
"3715",2020-03-23,"中国","陕西",248,239,3,0
"3716",2020-03-23,"中国","甘肃",136,118,2,0
"3717",2020-03-23,"中国","青海",18,18,0,0
"3718",2020-03-23,"中国","宁夏",75,75,0,0
"3719",2020-03-23,"中国","新疆",76,73,3,0
"3720",2020-03-23,"中国","台湾",195,29,2,0
"3721",2020-03-23,"中国","香港",356,101,4,0
"3722",2020-03-23,"中国","澳门",25,10,0,0
"3915",2020-03-24,"中国","北京",559,401,8,0
"3916",2020-03-24,"中国","天津",145,133,3,0
"3917",2020-03-24,"中国","河北",319,310,6,0
"3918",2020-03-24,"中国","山西",134,133,0,0
"3919",2020-03-24,"中国","内蒙古",77,74,1,0
"3920",2020-03-24,"中国","辽宁",127,124,2,0
"3921",2020-03-24,"中国","吉林",93,92,1,0
"3922",2020-03-24,"中国","黑龙江",484,468,13,0
"3923",2020-03-24,"中国","上海",433,330,5,0
"3924",2020-03-24,"中国","江苏",638,631,0,0
"3925",2020-03-24,"中国","浙江",1240,1221,1,0
"3926",2020-03-24,"中国","安徽",990,984,6,0
"3927",2020-03-24,"中国","福建",318,295,1,0
"3928",2020-03-24,"中国","江西",936,934,1,0
"3929",2020-03-24,"中国","山东",769,752,7,0
"3930",2020-03-24,"中国","河南",1274,1250,22,0
"3931",2020-03-24,"中国","湖北",67801,60810,3163,0
"3932",2020-03-24,"中国","湖南",1018,1014,4,0
"3933",2020-03-24,"中国","广东",1433,1334,8,0
"3934",2020-03-24,"中国","广西",254,250,2,0
"3935",2020-03-24,"中国","海南",168,162,6,0
"3936",2020-03-24,"中国","重庆",578,570,6,0
"3937",2020-03-24,"中国","四川",547,536,3,0
"3938",2020-03-24,"中国","贵州",146,144,2,0
"3939",2020-03-24,"中国","云南",176,172,2,0
"3940",2020-03-24,"中国","西藏",1,1,0,0
"3941",2020-03-24,"中国","陕西",250,240,3,0
"3942",2020-03-24,"中国","甘肃",136,119,2,0
"3943",2020-03-24,"中国","青海",18,18,0,0
"3944",2020-03-24,"中国","宁夏",75,75,0,0
"3945",2020-03-24,"中国","新疆",76,73,3,0
"3946",2020-03-24,"中国","台湾",216,29,2,0
"3947",2020-03-24,"中国","香港",386,102,4,0
"3948",2020-03-24,"中国","澳门",26,10,0,0
"4141",2020-03-25,"中国","北京",565,403,8,0
"4142",2020-03-25,"中国","天津",147,133,3,0
"4143",2020-03-25,"中国","河北",319,310,6,0
"4144",2020-03-25,"中国","山西",135,133,0,0
"4145",2020-03-25,"中国","内蒙古",89,74,1,0
"4146",2020-03-25,"中国","辽宁",127,124,2,0
"4147",2020-03-25,"中国","吉林",95,92,1,0
"4148",2020-03-25,"中国","黑龙江",484,469,13,0
"4149",2020-03-25,"中国","上海",451,330,5,0
"4150",2020-03-25,"中国","江苏",640,631,0,0
"4151",2020-03-25,"中国","浙江",1241,1221,1,0
"4152",2020-03-25,"中国","安徽",990,984,6,0
"4153",2020-03-25,"中国","福建",328,295,1,0
"4154",2020-03-25,"中国","江西",936,934,1,0
"4155",2020-03-25,"中国","山东",769,752,7,0
"4156",2020-03-25,"中国","河南",1275,1250,22,0
"4157",2020-03-25,"中国","湖北",67801,61201,3169,0
"4158",2020-03-25,"中国","湖南",1018,1014,4,0
"4159",2020-03-25,"中国","广东",1433,1334,8,0
"4160",2020-03-25,"中国","广西",254,250,2,0
"4161",2020-03-25,"中国","海南",168,162,6,0
"4162",2020-03-25,"中国","重庆",578,570,6,0
"4163",2020-03-25,"中国","四川",547,536,3,0
"4164",2020-03-25,"中国","贵州",146,144,2,0
"4165",2020-03-25,"中国","云南",178,172,2,0
"4166",2020-03-25,"中国","西藏",1,1,0,0
"4167",2020-03-25,"中国","陕西",250,240,3,0
"4168",2020-03-25,"中国","甘肃",136,121,2,0
"4169",2020-03-25,"中国","青海",18,18,0,0
"4170",2020-03-25,"中国","宁夏",75,75,0,0
"4171",2020-03-25,"中国","新疆",76,73,3,0
"4172",2020-03-25,"中国","台湾",235,29,2,0
"4173",2020-03-25,"中国","香港",410,106,4,0
"4174",2020-03-25,"中国","澳门",30,10,0,0
"4367",2020-03-26,"中国","北京",569,406,8,0
"4368",2020-03-26,"中国","天津",152,133,3,0
"4369",2020-03-26,"中国","河北",319,310,6,0
"4370",2020-03-26,"中国","山西",135,133,0,0
"4371",2020-03-26,"中国","内蒙古",92,74,1,0
"4372",2020-03-26,"中国","辽宁",128,124,2,0
"4373",2020-03-26,"中国","吉林",95,92,1,0
"4374",2020-03-26,"中国","黑龙江",484,469,13,0
"4375",2020-03-26,"中国","上海",468,331,5,0
"4376",2020-03-26,"中国","江苏",641,631,0,0
"4377",2020-03-26,"中国","浙江",1243,1222,1,0
"4378",2020-03-26,"中国","安徽",990,984,6,0
"4379",2020-03-26,"中国","福建",331,295,1,0
"4380",2020-03-26,"中国","江西",936,934,1,0
"4381",2020-03-26,"中国","山东",771,752,7,0
"4382",2020-03-26,"中国","河南",1275,1250,22,0
"4383",2020-03-26,"中国","湖北",67801,61731,3174,0
"4384",2020-03-26,"中国","湖南",1018,1014,4,0
"4385",2020-03-26,"中国","广东",1456,1337,8,0
"4386",2020-03-26,"中国","广西",254,250,2,0
"4387",2020-03-26,"中国","海南",168,162,6,0
"4388",2020-03-26,"中国","重庆",578,570,6,0
"4389",2020-03-26,"中国","四川",548,536,3,0
"4390",2020-03-26,"中国","贵州",146,144,2,0
"4391",2020-03-26,"中国","云南",180,172,2,0
"4392",2020-03-26,"中国","西藏",1,1,0,0
"4393",2020-03-26,"中国","陕西",253,242,3,0
"4394",2020-03-26,"中国","甘肃",136,123,2,0
"4395",2020-03-26,"中国","青海",18,18,0,0
"4396",2020-03-26,"中国","宁夏",75,75,0,0
"4397",2020-03-26,"中国","新疆",76,73,3,0
"4398",2020-03-26,"中国","台湾",252,29,2,0
"4399",2020-03-26,"中国","香港",453,110,4,0
"4400",2020-03-26,"中国","澳门",33,10,0,0
"4593",2020-03-27,"中国","北京",572,409,8,0
"4594",2020-03-27,"中国","天津",156,133,3,0
"4595",2020-03-27,"中国","河北",319,310,6,0
"4596",2020-03-27,"中国","山西",135,133,0,0
"4597",2020-03-27,"中国","内蒙古",94,74,1,0
"4598",2020-03-27,"中国","辽宁",131,124,2,0
"4599",2020-03-27,"中国","吉林",97,92,1,0
"4600",2020-03-27,"中国","黑龙江",484,469,13,0
"4601",2020-03-27,"中国","上海",485,334,5,0
"4602",2020-03-27,"中国","江苏",641,631,0,0
"4603",2020-03-27,"中国","浙江",1247,1222,1,0
"4604",2020-03-27,"中国","安徽",990,984,6,0
"4605",2020-03-27,"中国","福建",337,295,1,0
"4606",2020-03-27,"中国","江西",936,934,1,0
"4607",2020-03-27,"中国","山东",772,752,7,0
"4608",2020-03-27,"中国","河南",1275,1250,22,0
"4609",2020-03-27,"中国","湖北",67801,62098,3177,0
"4610",2020-03-27,"中国","湖南",1018,1014,4,0
"4611",2020-03-27,"中国","广东",1456,1337,8,0
"4612",2020-03-27,"中国","广西",254,250,2,0
"4613",2020-03-27,"中国","海南",168,162,6,0
"4614",2020-03-27,"中国","重庆",578,570,6,0
"4615",2020-03-27,"中国","四川",548,536,3,0
"4616",2020-03-27,"中国","贵州",146,144,2,0
"4617",2020-03-27,"中国","云南",180,172,2,0
"4618",2020-03-27,"中国","西藏",1,1,0,0
"4619",2020-03-27,"中国","陕西",253,242,3,0
"4620",2020-03-27,"中国","甘肃",136,125,2,0
"4621",2020-03-27,"中国","青海",18,18,0,0
"4622",2020-03-27,"中国","宁夏",75,75,0,0
"4623",2020-03-27,"中国","新疆",76,73,3,0
"4624",2020-03-27,"中国","台湾",267,30,2,0
"4625",2020-03-27,"中国","香港",518,111,4,0
"4626",2020-03-27,"中国","澳门",34,10,0,0
"4820",2020-03-28,"中国","北京",576,411,8,0
"4821",2020-03-28,"中国","天津",163,133,3,0
"4822",2020-03-28,"中国","河北",319,310,6,0
"4823",2020-03-28,"中国","山西",136,133,0,0
"4824",2020-03-28,"中国","内蒙古",95,74,1,0
"4825",2020-03-28,"中国","辽宁",134,124,2,0
"4826",2020-03-28,"中国","吉林",98,92,1,0
"4827",2020-03-28,"中国","黑龙江",484,469,13,0
"4828",2020-03-28,"中国","上海",492,334,5,0
"4829",2020-03-28,"中国","江苏",644,631,0,0
"4830",2020-03-28,"中国","浙江",1251,1225,1,0
"4831",2020-03-28,"中国","安徽",990,984,6,0
"4832",2020-03-28,"中国","福建",338,295,1,0
"4833",2020-03-28,"中国","江西",936,934,1,0
"4834",2020-03-28,"中国","山东",772,752,7,0
"4835",2020-03-28,"中国","河南",1276,1251,22,0
"4836",2020-03-28,"中国","湖北",67801,62565,3182,0
"4837",2020-03-28,"中国","湖南",1018,1014,4,0
"4838",2020-03-28,"中国","广东",1467,1345,8,0
"4839",2020-03-28,"中国","广西",254,250,2,0
"4840",2020-03-28,"中国","海南",168,162,6,0
"4841",2020-03-28,"中国","重庆",579,570,6,0
"4842",2020-03-28,"中国","四川",550,536,3,0
"4843",2020-03-28,"中国","贵州",147,144,2,0
"4844",2020-03-28,"中国","云南",180,172,2,0
"4845",2020-03-28,"中国","西藏",1,1,0,0
"4846",2020-03-28,"中国","陕西",253,242,3,0
"4847",2020-03-28,"中国","甘肃",136,125,2,0
"4848",2020-03-28,"中国","青海",18,18,0,0
"4849",2020-03-28,"中国","宁夏",75,75,0,0
"4850",2020-03-28,"中国","新疆",76,73,3,0
"4851",2020-03-28,"中国","台湾",283,30,2,0
"4852",2020-03-28,"中国","香港",582,112,4,0
"4853",2020-03-28,"中国","澳门",37,10,0,0
"5047",2020-03-29,"中国","北京",577,412,8,0
"5048",2020-03-29,"中国","天津",166,133,3,0
"5049",2020-03-29,"中国","河北",319,310,6,0
"5050",2020-03-29,"中国","山西",136,133,0,0
"5051",2020-03-29,"中国","内蒙古",97,74,1,0
"5052",2020-03-29,"中国","辽宁",136,124,2,0
"5053",2020-03-29,"中国","吉林",98,92,1,0
"5054",2020-03-29,"中国","黑龙江",484,469,13,0
"5055",2020-03-29,"中国","上海",498,334,5,0
"5056",2020-03-29,"中国","江苏",645,631,0,0
"5057",2020-03-29,"中国","浙江",1254,1225,1,0
"5058",2020-03-29,"中国","安徽",990,984,6,0
"5059",2020-03-29,"中国","福建",340,295,1,0
"5060",2020-03-29,"中国","江西",937,934,1,0
"5061",2020-03-29,"中国","山东",773,753,7,0
"5062",2020-03-29,"中国","河南",1276,1251,22,0
"5063",2020-03-29,"中国","湖北",67801,62882,3186,0
"5064",2020-03-29,"中国","湖南",1018,1014,4,0
"5065",2020-03-29,"中国","广东",1484,1351,8,0
"5066",2020-03-29,"中国","广西",254,250,2,0
"5067",2020-03-29,"中国","海南",168,162,6,0
"5068",2020-03-29,"中国","重庆",579,570,6,0
"5069",2020-03-29,"中国","四川",550,536,3,0
"5070",2020-03-29,"中国","贵州",147,144,2,0
"5071",2020-03-29,"中国","云南",180,172,2,0
"5072",2020-03-29,"中国","西藏",1,1,0,0
"5073",2020-03-29,"中国","陕西",253,242,3,0
"5074",2020-03-29,"中国","甘肃",138,125,2,0
"5075",2020-03-29,"中国","青海",18,18,0,0
"5076",2020-03-29,"中国","宁夏",75,75,0,0
"5077",2020-03-29,"中国","新疆",76,73,3,0
"5078",2020-03-29,"中国","台湾",298,39,3,0
"5079",2020-03-29,"中国","香港",641,118,4,0
"5080",2020-03-29,"中国","澳门",38,10,0,0
"5274",2020-03-30,"中国","北京",580,416,8,0
"5275",2020-03-30,"中国","天津",174,133,3,0
"5276",2020-03-30,"中国","河北",321,310,6,0
"5277",2020-03-30,"中国","山西",136,133,0,0
"5278",2020-03-30,"中国","内蒙古",107,74,1,0
"5279",2020-03-30,"中国","辽宁",139,124,2,0
"5280",2020-03-30,"中国","吉林",98,92,1,0
"5281",2020-03-30,"中国","黑龙江",484,469,13,0
"5282",2020-03-30,"中国","上海",509,338,5,0
"5283",2020-03-30,"中国","江苏",646,631,0,0
"5284",2020-03-30,"中国","浙江",1255,1225,1,0
"5285",2020-03-30,"中国","安徽",990,984,6,0
"5286",2020-03-30,"中国","福建",343,295,1,0
"5287",2020-03-30,"中国","江西",937,935,1,0
"5288",2020-03-30,"中国","山东",774,753,7,0
"5289",2020-03-30,"中国","河南",1276,1251,22,0
"5290",2020-03-30,"中国","湖北",67801,63153,3187,0
"5291",2020-03-30,"中国","湖南",1018,1014,4,0
"5292",2020-03-30,"中国","广东",1490,1353,8,0
"5293",2020-03-30,"中国","广西",254,250,2,0
"5294",2020-03-30,"中国","海南",168,162,6,0
"5295",2020-03-30,"中国","重庆",579,570,6,0
"5296",2020-03-30,"中国","四川",550,536,3,0
"5297",2020-03-30,"中国","贵州",147,144,2,0
"5298",2020-03-30,"中国","云南",181,172,2,0
"5299",2020-03-30,"中国","西藏",1,1,0,0
"5300",2020-03-30,"中国","陕西",253,242,3,0
"5301",2020-03-30,"中国","甘肃",138,125,2,0
"5302",2020-03-30,"中国","青海",18,18,0,0
"5303",2020-03-30,"中国","宁夏",75,75,0,0
"5304",2020-03-30,"中国","新疆",76,73,3,0
"5305",2020-03-30,"中国","台湾",306,39,5,0
"5306",2020-03-30,"中国","香港",682,124,4,0
"5307",2020-03-30,"中国","澳门",39,10,0,0
"5502",2020-03-31,"中国","北京",580,418,8,0
"5503",2020-03-31,"中国","天津",174,135,3,0
"5504",2020-03-31,"中国","河北",323,310,6,0
"5505",2020-03-31,"中国","山西",137,133,0,0
"5506",2020-03-31,"中国","内蒙古",107,74,1,0
"5507",2020-03-31,"中国","辽宁",140,124,2,0
"5508",2020-03-31,"中国","吉林",98,92,1,0
"5509",2020-03-31,"中国","黑龙江",484,469,13,0
"5510",2020-03-31,"中国","上海",516,341,6,0
"5511",2020-03-31,"中国","江苏",646,631,0,0
"5512",2020-03-31,"中国","浙江",1257,1226,1,0
"5513",2020-03-31,"中国","安徽",990,984,6,0
"5514",2020-03-31,"中国","福建",343,295,1,0
"5515",2020-03-31,"中国","江西",937,935,1,0
"5516",2020-03-31,"中国","山东",774,753,7,0
"5517",2020-03-31,"中国","河南",1276,1251,22,0
"5518",2020-03-31,"中国","湖北",67801,63153,3187,0
"5519",2020-03-31,"中国","湖南",1018,1014,4,0
"5520",2020-03-31,"中国","广东",1494,1356,8,0
"5521",2020-03-31,"中国","广西",254,250,2,0
"5522",2020-03-31,"中国","海南",168,162,6,0
"5523",2020-03-31,"中国","重庆",579,570,6,0
"5524",2020-03-31,"中国","四川",550,536,3,0
"5525",2020-03-31,"中国","贵州",147,144,2,0
"5526",2020-03-31,"中国","云南",182,172,2,0
"5527",2020-03-31,"中国","西藏",1,1,0,0
"5528",2020-03-31,"中国","陕西",253,242,3,0
"5529",2020-03-31,"中国","甘肃",138,125,2,0
"5530",2020-03-31,"中国","青海",18,18,0,0
"5531",2020-03-31,"中国","宁夏",75,75,0,0
"5532",2020-03-31,"中国","新疆",76,73,3,0
"5533",2020-03-31,"中国","台湾",306,39,5,0
"5534",2020-03-31,"中国","香港",714,128,4,0
"5535",2020-03-31,"中国","澳门",41,10,0,0
"5536",2020-04-01,"中国","北京",580,418,8,0
"5537",2020-04-01,"中国","天津",176,135,3,0
"5538",2020-04-01,"中国","河北",325,310,6,0
"5539",2020-04-01,"中国","山西",137,133,0,0
"5540",2020-04-01,"中国","内蒙古",117,74,1,0
"5541",2020-04-01,"中国","辽宁",140,124,2,0
"5542",2020-04-01,"中国","吉林",98,92,1,0
"5543",2020-04-01,"中国","黑龙江",488,469,13,0
"5544",2020-04-01,"中国","上海",522,343,6,0
"5545",2020-04-01,"中国","江苏",647,631,0,0
"5546",2020-04-01,"中国","浙江",1257,1226,1,0
"5547",2020-04-01,"中国","安徽",990,984,6,0
"5548",2020-04-01,"中国","福建",345,298,1,0
"5549",2020-04-01,"中国","江西",937,935,1,0
"5550",2020-04-01,"中国","山东",775,753,7,0
